timestamp,user,action,resource,source_ip,result
2026-01-22 03:13:00,admin_devops,DELETE_ATTEMPT_DENIED,s3://healthcare-data/raw-phi/,10.20.97.155,DENIED
2026-05-17 15:30:00,nurse_das,FAILED_LOGIN,aurora://healthcaredb,10.20.155.110,DENIED
2026-07-09 21:56:00,nurse_iyer,EXPORT_REPORT,aurora://healthcaredb,10.20.210.62,SUCCESS
2026-07-24 12:39:00,dr_kapoor,EXPORT_REPORT,aurora://healthcaredb,10.20.224.85,SUCCESS
2026-02-21 00:29:00,nurse_das,DELETE_ATTEMPT_DENIED,s3://healthcare-data/analytics/,10.20.103.186,DENIED
2026-03-13 00:38:00,dr_kapoor,DELETE_ATTEMPT_DENIED,s3://healthcare-data/analytics/,10.20.72.244,DENIED
2026-05-08 11:28:00,admin_devops,DOWNLOAD_ANALYTICS,s3://healthcare-data/analytics/,10.20.169.223,SUCCESS
2026-07-31 21:12:00,dr_kapoor,LOGIN,s3://healthcare-data/analytics/,10.20.246.242,SUCCESS
2026-06-14 00:40:00,nurse_iyer,DELETE_ATTEMPT_DENIED,s3://healthcare-data/raw-phi/,10.20.249.207,DENIED
2026-06-16 21:28:00,dr_singh,DOWNLOAD_ANALYTICS,s3://healthcare-data/analytics/,10.20.125.103,SUCCESS
2026-02-11 11:27:00,analyst_rao,DOWNLOAD_ANALYTICS,s3://healthcare-data/analytics/,10.20.220.180,SUCCESS
2026-07-17 09:38:00,dr_singh,VIEW_RECORD,s3://healthcare-data/analytics/,10.20.37.223,SUCCESS
2026-09-16 01:08:00,analyst_rao,FAILED_LOGIN,s3://healthcare-data/raw-phi/,10.20.78.214,DENIED
2026-08-28 05:57:00,analyst_rao,DOWNLOAD_ANALYTICS,s3://healthcare-data/raw-phi/,10.20.124.170,SUCCESS
2026-05-04 07:13:00,dr_singh,FAILED_LOGIN,s3://healthcare-data/analytics/,10.20.180.23,DENIED
2026-08-11 22:01:00,dr_singh,VIEW_RECORD,aurora://healthcaredb,10.20.232.99,SUCCESS
2026-05-24 07:46:00,nurse_iyer,DELETE_ATTEMPT_DENIED,s3://healthcare-data/analytics/,10.20.122.244,DENIED
2026-03-05 21:08:00,admin_devops,DOWNLOAD_ANALYTICS,s3://healthcare-data/analytics/,10.20.186.126,SUCCESS
2026-06-20 07:59:00,admin_devops,VIEW_RECORD,s3://healthcare-data/analytics/,10.20.17.165,SUCCESS
2026-07-13 22:47:00,dr_shah,EXPORT_REPORT,s3://healthcare-data/analytics/,10.20.98.168,SUCCESS
2026-08-12 07:14:00,nurse_iyer,DOWNLOAD_ANALYTICS,s3://healthcare-data/raw-phi/,10.20.75.23,SUCCESS
2026-02-15 10:47:00,admin_devops,VIEW_RECORD,s3://healthcare-data/raw-phi/,10.20.191.242,SUCCESS
2026-07-08 04:54:00,nurse_iyer,VIEW_RECORD,aurora://healthcaredb,10.20.148.189,SUCCESS
2026-06-09 01:37:00,admin_devops,VIEW_RECORD,s3://healthcare-data/raw-phi/,10.20.217.100,SUCCESS
2026-06-13 11:51:00,dr_shah,LOGIN,s3://healthcare-data/raw-phi/,10.20.134.170,SUCCESS
2026-04-24 03:25:00,dr_kapoor,FAILED_LOGIN,s3://healthcare-data/analytics/,10.20.219.118,DENIED
2026-03-16 09:53:00,dr_singh,EXPORT_REPORT,aurora://healthcaredb,10.20.175.117,SUCCESS
2026-05-26 04:47:00,dr_shah,UPDATE_RECORD,s3://healthcare-data/analytics/,10.20.9.154,SUCCESS
2026-06-08 16:44:00,dr_kapoor,EXPORT_REPORT,aurora://healthcaredb,10.20.218.181,SUCCESS
2026-09-02 20:53:00,dr_singh,FAILED_LOGIN,aurora://healthcaredb,10.20.75.181,DENIED
2026-01-31 10:09:00,nurse_das,LOGIN,s3://healthcare-data/analytics/,10.20.54.218,SUCCESS
2026-04-26 22:47:00,dr_kapoor,DOWNLOAD_ANALYTICS,s3://healthcare-data/raw-phi/,10.20.220.125,SUCCESS
2026-07-20 09:52:00,dr_shah,DOWNLOAD_ANALYTICS,s3://healthcare-data/raw-phi/,10.20.254.6,SUCCESS
2026-07-20 10:27:00,dr_shah,FAILED_LOGIN,aurora://healthcaredb,10.20.254.90,DENIED
2026-07-20 12:04:00,admin_devops,DELETE_ATTEMPT_DENIED,s3://healthcare-data/analytics/,10.20.73.73,DENIED
2026-04-10 22:54:00,admin_devops,DOWNLOAD_ANALYTICS,aurora://healthcaredb,10.20.25.34,SUCCESS
2026-01-28 22:19:00,analyst_rao,EXPORT_REPORT,s3://healthcare-data/analytics/,10.20.42.148,SUCCESS
2026-08-15 22:30:00,nurse_iyer,UPDATE_RECORD,s3://healthcare-data/raw-phi/,10.20.54.56,SUCCESS
2026-04-11 23:41:00,dr_kapoor,DELETE_ATTEMPT_DENIED,aurora://healthcaredb,10.20.186.220,DENIED
2026-02-22 21:50:00,nurse_das,FAILED_LOGIN,s3://healthcare-data/raw-phi/,10.20.97.244,DENIED
2026-03-28 01:06:00,nurse_iyer,LOGIN,aurora://healthcaredb,10.20.46.242,SUCCESS
2026-03-02 16:41:00,nurse_iyer,VIEW_RECORD,s3://healthcare-data/analytics/,10.20.112.249,SUCCESS
2026-07-26 07:02:00,dr_kapoor,UPDATE_RECORD,s3://healthcare-data/raw-phi/,10.20.102.126,SUCCESS
2026-03-30 20:47:00,analyst_rao,EXPORT_REPORT,s3://healthcare-data/analytics/,10.20.254.204,SUCCESS
2026-02-15 14:55:00,nurse_das,DOWNLOAD_ANALYTICS,s3://healthcare-data/analytics/,10.20.98.71,SUCCESS
2026-08-16 11:00:00,dr_kapoor,DOWNLOAD_ANALYTICS,s3://healthcare-data/raw-phi/,10.20.22.32,SUCCESS
2026-09-18 07:01:00,admin_devops,LOGIN,s3://healthcare-data/analytics/,10.20.253.147,SUCCESS
2026-05-21 22:47:00,dr_kapoor,LOGIN,s3://healthcare-data/analytics/,10.20.47.99,SUCCESS
2026-08-11 09:36:00,dr_singh,LOGIN,s3://healthcare-data/raw-phi/,10.20.84.17,SUCCESS
2026-04-05 12:52:00,dr_shah,DOWNLOAD_ANALYTICS,s3://healthcare-data/raw-phi/,10.20.101.143,SUCCESS
2026-09-08 02:33:00,nurse_das,DELETE_ATTEMPT_DENIED,s3://healthcare-data/analytics/,10.20.138.183,DENIED
2026-03-05 06:42:00,dr_kapoor,DELETE_ATTEMPT_DENIED,s3://healthcare-data/raw-phi/,10.20.221.154,DENIED
2026-04-03 00:35:00,analyst_rao,DOWNLOAD_ANALYTICS,aurora://healthcaredb,10.20.32.11,SUCCESS
2026-04-16 20:10:00,dr_kapoor,UPDATE_RECORD,s3://healthcare-data/analytics/,10.20.66.218,SUCCESS
2026-01-18 02:07:00,admin_devops,DELETE_ATTEMPT_DENIED,aurora://healthcaredb,10.20.94.248,DENIED
2026-03-29 13:42:00,dr_kapoor,FAILED_LOGIN,s3://healthcare-data/raw-phi/,10.20.77.12,DENIED
2026-05-31 21:34:00,analyst_rao,FAILED_LOGIN,s3://healthcare-data/raw-phi/,10.20.148.126,DENIED
2026-06-10 16:58:00,nurse_iyer,DOWNLOAD_ANALYTICS,s3://healthcare-data/analytics/,10.20.138.131,SUCCESS
2026-02-20 21:52:00,dr_kapoor,UPDATE_RECORD,s3://healthcare-data/raw-phi/,10.20.10.49,SUCCESS
2026-06-03 06:08:00,admin_devops,UPDATE_RECORD,s3://healthcare-data/analytics/,10.20.56.152,SUCCESS
2026-05-23 04:46:00,admin_devops,EXPORT_REPORT,aurora://healthcaredb,10.20.20.141,SUCCESS
2026-05-14 12:41:00,dr_singh,EXPORT_REPORT,aurora://healthcaredb,10.20.117.22,SUCCESS
2026-08-06 22:09:00,admin_devops,EXPORT_REPORT,s3://healthcare-data/raw-phi/,10.20.19.162,SUCCESS
2026-05-18 20:44:00,dr_shah,DOWNLOAD_ANALYTICS,s3://healthcare-data/raw-phi/,10.20.183.96,SUCCESS
2026-03-25 13:52:00,dr_singh,FAILED_LOGIN,aurora://healthcaredb,10.20.202.112,DENIED
2026-01-14 19:15:00,dr_kapoor,LOGIN,aurora://healthcaredb,10.20.32.137,SUCCESS
2026-07-28 02:21:00,dr_shah,VIEW_RECORD,s3://healthcare-data/raw-phi/,10.20.93.233,SUCCESS
2026-05-20 04:55:00,nurse_das,EXPORT_REPORT,s3://healthcare-data/raw-phi/,10.20.71.3,SUCCESS
2026-07-13 07:24:00,dr_kapoor,VIEW_RECORD,s3://healthcare-data/raw-phi/,10.20.45.135,SUCCESS
2026-06-06 18:52:00,nurse_das,DOWNLOAD_ANALYTICS,aurora://healthcaredb,10.20.25.136,SUCCESS
2026-05-25 17:17:00,admin_devops,EXPORT_REPORT,s3://healthcare-data/raw-phi/,10.20.230.13,SUCCESS
2026-06-12 12:11:00,nurse_iyer,UPDATE_RECORD,s3://healthcare-data/analytics/,10.20.174.248,SUCCESS
2026-07-26 15:37:00,dr_singh,DELETE_ATTEMPT_DENIED,aurora://healthcaredb,10.20.3.176,DENIED
2026-03-21 21:08:00,dr_singh,FAILED_LOGIN,aurora://healthcaredb,10.20.146.189,DENIED
2026-01-28 23:40:00,nurse_iyer,EXPORT_REPORT,s3://healthcare-data/analytics/,10.20.200.64,SUCCESS
2026-08-03 22:29:00,dr_singh,DOWNLOAD_ANALYTICS,aurora://healthcaredb,10.20.253.91,SUCCESS
2026-08-28 16:18:00,nurse_iyer,DELETE_ATTEMPT_DENIED,aurora://healthcaredb,10.20.134.242,DENIED
2026-04-28 09:40:00,nurse_das,DOWNLOAD_ANALYTICS,s3://healthcare-data/raw-phi/,10.20.243.79,SUCCESS
2026-06-10 02:40:00,dr_kapoor,LOGIN,s3://healthcare-data/raw-phi/,10.20.187.62,SUCCESS
2026-03-26 18:03:00,dr_kapoor,VIEW_RECORD,s3://healthcare-data/analytics/,10.20.74.142,SUCCESS
2026-01-06 13:43:00,admin_devops,LOGIN,s3://healthcare-data/analytics/,10.20.35.123,SUCCESS
2026-03-05 12:00:00,admin_devops,LOGIN,s3://healthcare-data/raw-phi/,10.20.234.213,SUCCESS
2026-01-04 22:27:00,dr_shah,DOWNLOAD_ANALYTICS,s3://healthcare-data/analytics/,10.20.192.89,SUCCESS
2026-01-22 19:28:00,dr_singh,UPDATE_RECORD,s3://healthcare-data/analytics/,10.20.239.226,SUCCESS
2026-04-26 05:04:00,nurse_iyer,DELETE_ATTEMPT_DENIED,s3://healthcare-data/raw-phi/,10.20.132.91,DENIED
2026-08-05 15:24:00,dr_singh,VIEW_RECORD,aurora://healthcaredb,10.20.249.29,SUCCESS
2026-05-08 17:54:00,nurse_das,EXPORT_REPORT,s3://healthcare-data/raw-phi/,10.20.75.77,SUCCESS
2026-05-31 08:13:00,dr_kapoor,LOGIN,s3://healthcare-data/analytics/,10.20.162.146,SUCCESS
2026-04-22 09:59:00,dr_shah,LOGIN,s3://healthcare-data/analytics/,10.20.212.229,SUCCESS
2026-08-26 19:54:00,analyst_rao,VIEW_RECORD,s3://healthcare-data/raw-phi/,10.20.92.2,SUCCESS
2026-08-24 10:19:00,nurse_iyer,FAILED_LOGIN,s3://healthcare-data/raw-phi/,10.20.2.90,DENIED
2026-04-06 12:22:00,dr_kapoor,DOWNLOAD_ANALYTICS,s3://healthcare-data/raw-phi/,10.20.111.126,SUCCESS
2026-02-13 16:32:00,dr_singh,UPDATE_RECORD,aurora://healthcaredb,10.20.32.234,SUCCESS
2026-01-04 04:49:00,dr_shah,LOGIN,aurora://healthcaredb,10.20.58.121,SUCCESS
2026-07-11 09:23:00,analyst_rao,LOGIN,s3://healthcare-data/raw-phi/,10.20.138.208,SUCCESS
2026-02-25 14:42:00,nurse_das,EXPORT_REPORT,aurora://healthcaredb,10.20.42.36,SUCCESS
2026-08-11 00:22:00,nurse_das,EXPORT_REPORT,s3://healthcare-data/analytics/,10.20.51.29,SUCCESS
2026-05-26 01:08:00,analyst_rao,UPDATE_RECORD,aurora://healthcaredb,10.20.191.85,SUCCESS
2026-03-24 21:12:00,analyst_rao,VIEW_RECORD,s3://healthcare-data/analytics/,10.20.252.69,SUCCESS
2026-08-04 15:35:00,analyst_rao,VIEW_RECORD,s3://healthcare-data/analytics/,10.20.183.33,SUCCESS
2026-07-24 16:46:00,dr_shah,EXPORT_REPORT,aurora://healthcaredb,10.20.34.29,SUCCESS
2026-01-11 04:09:00,nurse_iyer,VIEW_RECORD,s3://healthcare-data/analytics/,10.20.4.197,SUCCESS
2026-05-02 01:43:00,nurse_das,DOWNLOAD_ANALYTICS,aurora://healthcaredb,10.20.110.250,SUCCESS
2026-01-05 13:30:00,nurse_iyer,FAILED_LOGIN,aurora://healthcaredb,10.20.125.22,DENIED
2026-08-08 07:39:00,dr_singh,DELETE_ATTEMPT_DENIED,s3://healthcare-data/analytics/,10.20.131.48,DENIED
2026-05-24 03:55:00,nurse_iyer,UPDATE_RECORD,s3://healthcare-data/analytics/,10.20.64.171,SUCCESS
2026-08-08 06:30:00,dr_shah,DELETE_ATTEMPT_DENIED,s3://healthcare-data/raw-phi/,10.20.180.187,DENIED
2026-04-03 06:54:00,admin_devops,FAILED_LOGIN,s3://healthcare-data/analytics/,10.20.163.39,DENIED
2026-03-03 04:25:00,dr_kapoor,UPDATE_RECORD,aurora://healthcaredb,10.20.254.50,SUCCESS
2026-08-07 00:39:00,dr_singh,UPDATE_RECORD,s3://healthcare-data/raw-phi/,10.20.222.14,SUCCESS
2026-07-28 16:19:00,dr_shah,LOGIN,s3://healthcare-data/analytics/,10.20.251.60,SUCCESS
2026-06-22 13:30:00,dr_kapoor,UPDATE_RECORD,s3://healthcare-data/analytics/,10.20.110.165,SUCCESS
2026-06-05 03:17:00,nurse_iyer,VIEW_RECORD,aurora://healthcaredb,10.20.242.90,SUCCESS
2026-08-03 07:20:00,dr_kapoor,DOWNLOAD_ANALYTICS,s3://healthcare-data/raw-phi/,10.20.11.1,SUCCESS
2026-06-14 06:18:00,analyst_rao,VIEW_RECORD,aurora://healthcaredb,10.20.233.156,SUCCESS
2026-08-09 05:16:00,analyst_rao,VIEW_RECORD,aurora://healthcaredb,10.20.86.78,SUCCESS
2026-02-19 21:00:00,dr_shah,VIEW_RECORD,s3://healthcare-data/analytics/,10.20.198.221,SUCCESS
2026-06-19 11:47:00,nurse_das,UPDATE_RECORD,aurora://healthcaredb,10.20.191.200,SUCCESS
2026-07-10 07:41:00,nurse_iyer,FAILED_LOGIN,s3://healthcare-data/raw-phi/,10.20.150.99,DENIED
2026-02-24 04:40:00,dr_shah,VIEW_RECORD,s3://healthcare-data/analytics/,10.20.31.11,SUCCESS
2026-04-08 06:45:00,analyst_rao,FAILED_LOGIN,s3://healthcare-data/raw-phi/,10.20.20.242,DENIED
2026-06-25 09:46:00,analyst_rao,FAILED_LOGIN,s3://healthcare-data/raw-phi/,10.20.137.185,DENIED
2026-01-23 04:12:00,analyst_rao,UPDATE_RECORD,s3://healthcare-data/analytics/,10.20.183.65,SUCCESS
2026-06-27 11:28:00,dr_shah,DELETE_ATTEMPT_DENIED,s3://healthcare-data/analytics/,10.20.31.234,DENIED
2026-02-04 15:26:00,admin_devops,LOGIN,s3://healthcare-data/analytics/,10.20.203.6,SUCCESS
2026-05-21 22:08:00,nurse_iyer,UPDATE_RECORD,s3://healthcare-data/raw-phi/,10.20.245.145,SUCCESS
2026-04-08 23:52:00,analyst_rao,VIEW_RECORD,aurora://healthcaredb,10.20.176.137,SUCCESS
2026-02-08 05:28:00,nurse_das,DELETE_ATTEMPT_DENIED,s3://healthcare-data/analytics/,10.20.99.144,DENIED
2026-07-19 12:38:00,nurse_iyer,DELETE_ATTEMPT_DENIED,s3://healthcare-data/raw-phi/,10.20.48.1,DENIED
2026-04-22 18:44:00,dr_kapoor,UPDATE_RECORD,s3://healthcare-data/analytics/,10.20.117.129,SUCCESS
2026-05-13 09:54:00,dr_singh,DOWNLOAD_ANALYTICS,aurora://healthcaredb,10.20.182.69,SUCCESS
2026-03-02 05:14:00,dr_kapoor,FAILED_LOGIN,s3://healthcare-data/analytics/,10.20.61.75,DENIED
2026-03-17 08:59:00,dr_singh,VIEW_RECORD,aurora://healthcaredb,10.20.224.203,SUCCESS
2026-05-08 06:34:00,dr_kapoor,VIEW_RECORD,s3://healthcare-data/raw-phi/,10.20.167.89,SUCCESS
2026-07-08 10:05:00,dr_shah,DOWNLOAD_ANALYTICS,s3://healthcare-data/analytics/,10.20.68.185,SUCCESS
2026-07-29 19:18:00,nurse_iyer,UPDATE_RECORD,s3://healthcare-data/raw-phi/,10.20.161.209,SUCCESS
2026-07-02 07:46:00,nurse_iyer,VIEW_RECORD,s3://healthcare-data/raw-phi/,10.20.66.249,SUCCESS
2026-02-24 23:47:00,dr_shah,VIEW_RECORD,aurora://healthcaredb,10.20.243.168,SUCCESS
2026-04-16 14:14:00,nurse_iyer,EXPORT_REPORT,aurora://healthcaredb,10.20.53.149,SUCCESS
2026-07-22 04:28:00,dr_singh,DOWNLOAD_ANALYTICS,s3://healthcare-data/analytics/,10.20.186.112,SUCCESS
2026-03-17 15:05:00,analyst_rao,EXPORT_REPORT,s3://healthcare-data/raw-phi/,10.20.118.48,SUCCESS
2026-04-01 06:36:00,analyst_rao,DELETE_ATTEMPT_DENIED,s3://healthcare-data/analytics/,10.20.47.166,DENIED
2026-01-11 09:10:00,dr_singh,EXPORT_REPORT,aurora://healthcaredb,10.20.176.156,SUCCESS
2026-02-05 04:04:00,analyst_rao,UPDATE_RECORD,s3://healthcare-data/raw-phi/,10.20.117.233,SUCCESS
2026-07-26 03:46:00,admin_devops,DOWNLOAD_ANALYTICS,s3://healthcare-data/raw-phi/,10.20.187.193,SUCCESS
2026-01-07 19:06:00,analyst_rao,DELETE_ATTEMPT_DENIED,aurora://healthcaredb,10.20.6.29,DENIED
2026-01-07 20:59:00,dr_kapoor,DELETE_ATTEMPT_DENIED,s3://healthcare-data/raw-phi/,10.20.64.198,DENIED
2026-05-18 04:40:00,admin_devops,VIEW_RECORD,s3://healthcare-data/raw-phi/,10.20.203.248,SUCCESS
2026-02-24 17:47:00,nurse_das,VIEW_RECORD,aurora://healthcaredb,10.20.219.182,SUCCESS
2026-04-14 04:30:00,nurse_das,VIEW_RECORD,s3://healthcare-data/analytics/,10.20.229.114,SUCCESS
2026-03-25 09:21:00,analyst_rao,DELETE_ATTEMPT_DENIED,s3://healthcare-data/raw-phi/,10.20.63.15,DENIED
2026-05-17 20:34:00,dr_kapoor,FAILED_LOGIN,s3://healthcare-data/raw-phi/,10.20.212.12,DENIED
2026-06-01 03:32:00,nurse_das,VIEW_RECORD,aurora://healthcaredb,10.20.37.1,SUCCESS
2026-01-13 07:27:00,analyst_rao,UPDATE_RECORD,s3://healthcare-data/raw-phi/,10.20.91.168,SUCCESS
2026-04-26 21:24:00,dr_shah,EXPORT_REPORT,s3://healthcare-data/analytics/,10.20.211.231,SUCCESS
2026-09-09 05:07:00,dr_singh,VIEW_RECORD,s3://healthcare-data/raw-phi/,10.20.245.245,SUCCESS
2026-07-02 02:39:00,nurse_iyer,EXPORT_REPORT,s3://healthcare-data/raw-phi/,10.20.93.237,SUCCESS
2026-01-23 19:09:00,dr_singh,VIEW_RECORD,aurora://healthcaredb,10.20.136.86,SUCCESS
2026-04-03 21:27:00,dr_singh,FAILED_LOGIN,s3://healthcare-data/analytics/,10.20.176.78,DENIED
2026-05-27 11:56:00,dr_kapoor,FAILED_LOGIN,aurora://healthcaredb,10.20.235.128,DENIED
2026-07-08 08:51:00,dr_shah,DOWNLOAD_ANALYTICS,s3://healthcare-data/raw-phi/,10.20.202.1,SUCCESS
2026-03-18 20:09:00,nurse_iyer,DELETE_ATTEMPT_DENIED,s3://healthcare-data/raw-phi/,10.20.100.115,DENIED
2026-09-02 02:07:00,admin_devops,DOWNLOAD_ANALYTICS,aurora://healthcaredb,10.20.246.187,SUCCESS
2026-03-16 02:20:00,dr_singh,EXPORT_REPORT,s3://healthcare-data/raw-phi/,10.20.197.99,SUCCESS
2026-06-13 15:27:00,analyst_rao,EXPORT_REPORT,s3://healthcare-data/analytics/,10.20.250.106,SUCCESS
2026-06-20 04:51:00,dr_shah,FAILED_LOGIN,s3://healthcare-data/raw-phi/,10.20.99.108,DENIED
2026-09-12 17:34:00,analyst_rao,FAILED_LOGIN,s3://healthcare-data/analytics/,10.20.138.211,DENIED
2026-07-16 02:37:00,dr_shah,UPDATE_RECORD,aurora://healthcaredb,10.20.135.148,SUCCESS
2026-04-23 22:05:00,dr_singh,DELETE_ATTEMPT_DENIED,aurora://healthcaredb,10.20.1.53,DENIED
2026-01-09 11:35:00,analyst_rao,DELETE_ATTEMPT_DENIED,s3://healthcare-data/raw-phi/,10.20.236.29,DENIED
2026-06-28 11:54:00,nurse_das,VIEW_RECORD,s3://healthcare-data/raw-phi/,10.20.76.118,SUCCESS
2026-08-04 07:13:00,nurse_das,UPDATE_RECORD,s3://healthcare-data/raw-phi/,10.20.15.192,SUCCESS
2026-03-02 22:45:00,dr_singh,UPDATE_RECORD,aurora://healthcaredb,10.20.188.7,SUCCESS
2026-08-06 11:03:00,dr_shah,DOWNLOAD_ANALYTICS,s3://healthcare-data/raw-phi/,10.20.170.149,SUCCESS
2026-09-02 19:55:00,dr_singh,VIEW_RECORD,s3://healthcare-data/raw-phi/,10.20.38.94,SUCCESS
2026-02-10 07:04:00,dr_kapoor,UPDATE_RECORD,s3://healthcare-data/analytics/,10.20.213.209,SUCCESS
2026-03-18 05:30:00,dr_shah,LOGIN,s3://healthcare-data/raw-phi/,10.20.192.136,SUCCESS
2026-06-03 15:26:00,dr_shah,DOWNLOAD_ANALYTICS,aurora://healthcaredb,10.20.114.201,SUCCESS
2026-01-07 09:07:00,dr_singh,DOWNLOAD_ANALYTICS,s3://healthcare-data/raw-phi/,10.20.226.165,SUCCESS
2026-03-30 16:10:00,dr_kapoor,VIEW_RECORD,aurora://healthcaredb,10.20.214.109,SUCCESS
2026-08-21 17:45:00,nurse_das,DOWNLOAD_ANALYTICS,aurora://healthcaredb,10.20.236.147,SUCCESS
2026-06-06 22:14:00,analyst_rao,FAILED_LOGIN,s3://healthcare-data/raw-phi/,10.20.70.250,DENIED
2026-07-13 04:47:00,dr_singh,VIEW_RECORD,aurora://healthcaredb,10.20.159.15,SUCCESS
2026-07-20 05:52:00,dr_shah,UPDATE_RECORD,s3://healthcare-data/analytics/,10.20.155.216,SUCCESS
2026-08-28 15:20:00,dr_shah,VIEW_RECORD,s3://healthcare-data/analytics/,10.20.104.212,SUCCESS
2026-03-26 01:51:00,nurse_iyer,LOGIN,s3://healthcare-data/analytics/,10.20.109.50,SUCCESS
2026-02-25 03:04:00,nurse_iyer,EXPORT_REPORT,s3://healthcare-data/analytics/,10.20.200.217,SUCCESS
2026-01-15 07:18:00,dr_singh,EXPORT_REPORT,s3://healthcare-data/analytics/,10.20.28.17,SUCCESS
2026-01-06 09:12:00,admin_devops,UPDATE_RECORD,s3://healthcare-data/raw-phi/,10.20.164.238,SUCCESS
2026-05-04 08:05:00,admin_devops,VIEW_RECORD,s3://healthcare-data/analytics/,10.20.12.145,SUCCESS
2026-09-05 01:03:00,nurse_iyer,DELETE_ATTEMPT_DENIED,s3://healthcare-data/raw-phi/,10.20.242.80,DENIED
2026-07-02 09:25:00,admin_devops,VIEW_RECORD,s3://healthcare-data/raw-phi/,10.20.81.193,SUCCESS
2026-07-02 04:44:00,dr_shah,LOGIN,s3://healthcare-data/raw-phi/,10.20.85.105,SUCCESS
2026-09-15 03:32:00,nurse_das,DOWNLOAD_ANALYTICS,s3://healthcare-data/raw-phi/,10.20.7.151,SUCCESS
2026-07-15 15:37:00,nurse_das,DELETE_ATTEMPT_DENIED,s3://healthcare-data/raw-phi/,10.20.75.42,DENIED
2026-08-26 02:56:00,dr_shah,UPDATE_RECORD,s3://healthcare-data/raw-phi/,10.20.244.184,SUCCESS
2026-04-21 21:41:00,dr_singh,UPDATE_RECORD,s3://healthcare-data/analytics/,10.20.42.247,SUCCESS
2026-06-24 14:50:00,dr_singh,FAILED_LOGIN,aurora://healthcaredb,10.20.75.93,DENIED
2026-08-09 01:57:00,dr_shah,FAILED_LOGIN,s3://healthcare-data/analytics/,10.20.100.62,DENIED
2026-02-08 04:36:00,dr_shah,UPDATE_RECORD,aurora://healthcaredb,10.20.25.207,SUCCESS
2026-03-15 09:35:00,nurse_das,VIEW_RECORD,s3://healthcare-data/raw-phi/,10.20.128.25,SUCCESS
2026-06-10 05:59:00,nurse_iyer,LOGIN,s3://healthcare-data/raw-phi/,10.20.18.72,SUCCESS
2026-07-06 11:05:00,dr_kapoor,FAILED_LOGIN,s3://healthcare-data/raw-phi/,10.20.182.198,DENIED
2026-05-13 15:16:00,nurse_das,LOGIN,aurora://healthcaredb,10.20.167.237,SUCCESS
2026-03-05 18:31:00,dr_kapoor,UPDATE_RECORD,aurora://healthcaredb,10.20.220.74,SUCCESS
2026-07-29 19:58:00,dr_shah,LOGIN,s3://healthcare-data/raw-phi/,10.20.113.94,SUCCESS
2026-06-10 11:05:00,dr_shah,FAILED_LOGIN,aurora://healthcaredb,10.20.130.116,DENIED
2026-01-22 19:41:00,dr_kapoor,EXPORT_REPORT,s3://healthcare-data/analytics/,10.20.203.63,SUCCESS
2026-01-05 04:54:00,dr_kapoor,DOWNLOAD_ANALYTICS,aurora://healthcaredb,10.20.97.41,SUCCESS
2026-07-24 02:14:00,analyst_rao,FAILED_LOGIN,aurora://healthcaredb,10.20.172.24,DENIED
2026-08-27 14:41:00,admin_devops,EXPORT_REPORT,aurora://healthcaredb,10.20.28.22,SUCCESS
2026-02-25 12:49:00,analyst_rao,UPDATE_RECORD,s3://healthcare-data/raw-phi/,10.20.103.85,SUCCESS
2026-06-12 10:38:00,analyst_rao,VIEW_RECORD,s3://healthcare-data/raw-phi/,10.20.180.190,SUCCESS
2026-02-28 08:29:00,dr_kapoor,LOGIN,s3://healthcare-data/analytics/,10.20.40.243,SUCCESS
2026-03-16 20:13:00,nurse_iyer,LOGIN,s3://healthcare-data/analytics/,10.20.9.253,SUCCESS
2026-07-14 01:59:00,nurse_das,FAILED_LOGIN,aurora://healthcaredb,10.20.203.111,DENIED
2026-04-20 01:13:00,nurse_das,LOGIN,s3://healthcare-data/raw-phi/,10.20.244.195,SUCCESS
2026-08-05 08:16:00,dr_shah,DOWNLOAD_ANALYTICS,s3://healthcare-data/raw-phi/,10.20.22.37,SUCCESS
2026-05-21 12:05:00,nurse_iyer,VIEW_RECORD,s3://healthcare-data/analytics/,10.20.116.224,SUCCESS
2026-04-20 21:57:00,nurse_iyer,LOGIN,s3://healthcare-data/raw-phi/,10.20.213.14,SUCCESS
2026-08-08 10:48:00,nurse_iyer,VIEW_RECORD,s3://healthcare-data/raw-phi/,10.20.51.90,SUCCESS
2026-09-04 15:34:00,dr_shah,LOGIN,s3://healthcare-data/raw-phi/,10.20.248.179,SUCCESS
2026-07-01 22:36:00,analyst_rao,LOGIN,s3://healthcare-data/raw-phi/,10.20.144.201,SUCCESS
2026-04-12 02:46:00,dr_shah,FAILED_LOGIN,s3://healthcare-data/analytics/,10.20.158.38,DENIED
2026-06-12 00:09:00,analyst_rao,EXPORT_REPORT,s3://healthcare-data/raw-phi/,10.20.128.222,SUCCESS
2026-02-28 21:26:00,nurse_iyer,EXPORT_REPORT,s3://healthcare-data/analytics/,10.20.185.1,SUCCESS
2026-03-06 20:28:00,dr_shah,LOGIN,s3://healthcare-data/analytics/,10.20.25.10,SUCCESS
2026-04-07 13:44:00,admin_devops,UPDATE_RECORD,s3://healthcare-data/raw-phi/,10.20.154.97,SUCCESS
2026-06-28 06:12:00,dr_shah,UPDATE_RECORD,s3://healthcare-data/analytics/,10.20.245.4,SUCCESS
